@@@@@@@@@@@@@@@@@@@@, @@@@
STORY_EVENT@1013_1127@BODY_LORE, このパレードの準備中、都市の{EventHero.Title}があなたの助言を求めてきました。「ギルドマスターたちが、パレードのテーマを決められないでいるのです！」と{EventHero.TitleName}が言っています。「マスターたちは、自らの腕を自慢したがってばかりいるのです。体罰を与えると脅してまで説得しようとしたのですが、同意に至ることができず。でも{PlayerLeader.Title}、彼らはあなたの言う事になら必ず従うことでしょう...」
STORY_EVENT@1013_1127@BUTTON_0, 「この都市の守衛と兵士たち[unitprod/]には敬意を表するべきだ」
STORY_EVENT@1013_1127@BUTTON_1, 「我々の繁栄する都市とその民を称えようではないか！」 [food/]
STORY_EVENT@1013_1127@BUTTON_2, 「{EventCity.Name}の[structureprod/]職人たちこそが、この都市の誇りと喜びなのだ」
STORY_EVENT@1013_1127@BUTTON_4, 「{EventCity.Name}に住む最も高潔な民を称えようではないか[influence/]」
STORY_EVENT@1013_1127@BUTTON_5, 「必要なのは服従[influence/]だ。囚人たちを都市中で行進させ、処刑場へ向かわせるのだ」
STORY_EVENT@1013_1127@TITLE, <<g:Parade^n,PlayerLeader.Title>>
STORY_EVENT@1013_1131@BODY_FOOTER, {EventCity.Name}は、{GLOBAL.CityStabilityConcept.Hyperlink}が原因となって無法者たちにより制圧されてしまっています。どう対応すれば良いでしょうか？
STORY_EVENT@1013_1131@BODY_HEADER, あなたは{EventCity.Name}の民衆を放置してきました。そのせいで、犯罪率が史上最悪の数字を記録しています。
STORY_EVENT@1013_1131@BODY_LORE, スリが通りを練り歩き、夜になると凶悪犯たちが家々に押し入っています。店主たちは「護衛のために」とギャングにお金を払って助けを訴えるようになったのですが、これが都市の区域間で衝突を引き起こすこととなりました。この都市で暴動が起こり、ここが無政府状態になるのは時間の問題でしょう。
STORY_EVENT@1013_1131@BUTTON_0, 自分の駐屯地[unitprod/]にいる全員を配備させて、この無政府状態[happiness/]に終止符を打つ。
STORY_EVENT@1013_1131@BUTTON_1, 都市がカオス状態に「陥ったり」はしない。カオスは都市を治癒するものなのだ！
STORY_EVENT@1013_1131@BUTTON_2, {PlayerCapital.Name}からの援護を要請して、{EventCity.Name}の回復を助けてもらう。 [unitprod/] [gold/] [happiness/]
STORY_EVENT@1013_1131@BUTTON_3, 犯罪者の家族を逮捕して、全員を処刑[population/]する。[evilact/][happiness/]
STORY_EVENT@1013_1131@BUTTON_4, 「こんな事に取り掛かっている時間はない。」
STORY_EVENT@1013_1131@TITLE, 無法者たちの都市
STORY_EVENT@1013_1166@BODY_FOOTER, {EventNimue}を説得することなどできない。この領土を解放するには、彼女を倒すしかないのだ。
STORY_EVENT@1013_1166@BODY_HEADER, あなたは、憎悪と狂気で煮えくり返る瞳を持つ{EventNimue.Name}に遭遇しました。
STORY_EVENT@1013_1166@BODY_LORE, 「そこのお前！不法侵入者め！私の領土に何の用だ？！お前の醜い「{EventRace}」とやらは、欠点だらけのものなのだ！だが問題はない。お前は私の愛する{EventNimueRace}の手にかかれば簡単に倒すことができる。そして、私がお前のエッセンスを利用して、私の民をより一層強い存在にするのだ！お前は真に完璧な種族の一部となれるのだ、私に感謝すべきだろう」
STORY_EVENT@1013_1166@BUTTON_0, 「上等だ、戦争なら受けて立つ！」
STORY_EVENT@1013_1166@TITLE, {EventNimue.Title}
STORY_EVENT@1013_1194@BODY_FOOTER, 「本当に我々を彼女の手から解放することを目指しているのなら、皆が恐れながら生きなければならない状況から抜け出すことに手を貸してください。感染を取り除き、我々に脅威を与えるハンターたちを倒してください」
STORY_EVENT@1013_1194@BODY_HEADER, {EventPlayerLeader}が安堵のため息をつきます。「我々は長い間、慈悲深い{GLOBAL.GodirLoreConcept.Hyperlink}の助けを待っていたのです」
STORY_EVENT@1013_1194@BODY_LORE, 「{EventNimue.FirstName}に捨てられて以来、我々は恐怖を感じなら日々生きてきました。彼女の奴隷のハンターたちは、まるで我々がトロフィーであるかのように我々を狩り、どこに行っても野生動物たちに悩まされる毎日なのです。私は皆に、一緒に強くなれば反撃することができるはずだと説得しようとしたのですが、皆の恐怖心が… あまりにも深く根付いてしまっているのです。そんな中、モンスターたちがこちらに接近し始めていて。このままでは、もう我々の逃げ場がなくなってしまうのです」
STORY_EVENT@1013_1194@BUTTON_0, 「お前とお前の{EventPlayerRace.Name}を助けてやろう」
STORY_EVENT@1013_1194@BUTTON_1, 「こんなことに取り掛かっている時間はない」
STORY_EVENT@1013_1194@TITLE, {EventPlayerRace.Name}
STORY_EVENT@1013_1195@BODY_FOOTER, {EventPlayerLeader.FirstName}が自分のこめかみを押さえています。「私を説得しようと言うのなら、{EventHouse.Name}の{EventHouseLord.Title}を説得し、お前が善意を持っていることで納得させるのだ。{EventHouseLord}の洞察力は信頼のおけるものであるからな」
STORY_EVENT@1013_1195@BODY_HEADER, {EventPlayerLeader}が咳払いをします。「お前が私の女神について知っているだと？そんなのは嘘に違いない…」<<Cp:EventPlayerLeader>>は少しだけ間を置きます。「仕方がない。交渉のルールは尊重すべきだろう」
STORY_EVENT@1013_1195@BODY_LORE, 「これまで任務を果たしてきた中で、共通の良いコネを持つ者たちに出会って来たのだ。その中には、女神の愛情について非常に奇妙な話をしてくる者もいた… 女神の愛情が、怒りに変わると言うのだ。でも、そんなことはあり得ないはずだ！あの人々は女神の愛情を受けられなくなってしまっているが、それはきっと何かしらの誤解が生んだことなのだ。彼女が本当に我々を溺れさせることなどない… そうだろう？」と言いながら<<Cp:EventPlayerLeader>>がたじろぎ、まるで聞こえない声に叱られているかのような様子を見せます。
STORY_EVENT@1013_1195@BUTTON_0, 「よかろう、{EventPlayerLeader.TitleName}。私が<<P:EventHouseLord>>とお前を説得してみせよう」
STORY_EVENT@1013_1195@BUTTON_2, 「こんな小さな出来事に関与している時間はない」
STORY_EVENT@1013_1195@TITLE, 理性の声
STORY_EVENT@1013_1260@BODY_FOOTER, {GLOBAL.HeroConcept.Hyperlink}と共にここに戻って来ることができれば、{EventStructure}を平穏に占領することが可能になります。
STORY_EVENT@1013_1260@BODY_HEADER, あなたの軍隊が、{EventStructure.Name}を守っている{EventHouse.Name}の分隊に遭遇しました。
STORY_EVENT@1013_1260@BODY_LORE, {EventStackLeader}率いる分隊が遠くから叫んできます。「何が目的だ。お前たちの統率者は誰だ？我々は本物の[hyperlink,GLOBAL.HeroConcept]ヒーロー[/hyperlink]以外とは口をきかぬよう命令を受けている」
STORY_EVENT@1013_1260@BUTTON_0, {EventHouse.Name}の{EventHouseLord.Name}と外交的な謁見ができるよう手配をする。
STORY_EVENT@1013_1260@BUTTON_2, 攻撃だ！これは打撃を与える絶好の機会だ！
STORY_EVENT@1013_1260@BUTTON_3, 何もせずに撤退する。
STORY_EVENT@1013_1260@TITLE, {EventStructure.Name}の{EventHouse.Name}護衛団。
STORY_EVENT@1013_1272@BODY_FOOTER, 「ここにある何かが… 私に影響を及ぼしているわ」と{Sundren.FirstName}が言います。「私は自分の感覚を信頼することができないの。{PlayerLeader.FirstName}、あなたに付いて行くわ。不朽の宮廷を苦しめている原因を突き止めるべきよ」
STORY_EVENT@1013_1272@BODY_HEADER, あなたは、「不朽の宮廷」と呼ばれる領土にたどり着きました。花が芽吹き、鳥のさえずりが聴こえてくる場所なのですが、そこの空気は… 腐りかけています。
STORY_EVENT@1013_1272@BODY_LORE, あなたがたどり着くと、眉をひそめている{Sundren.TitleName}に出くわしました。「これは、私が聞いたことのある{GLOBAL.AuldwealdLoreConcept.Hyperlink}とはまったく違うわ。エルフの起源の世界の一つであるこの場所は、繁茂した偉大な場所だったのよ。心のどこかでは、すべてのエルフたちがこの世界を求めているの、だけど…」と言いながら<<Cp:Sundren>>が突然ひるみ、自分の頭を抱えました。「聴こえるわ… あなたにも聴こえる？囁き声よ… この領土では何か恐ろしいことが起こっているわ」
STORY_EVENT@1013_1272@BUTTON_0, 「ここで何が起きたのか、私が調査してみせよう」
STORY_EVENT@1013_1272@TITLE, 不朽の宮廷
STORY_EVENT@1013_1274@BODY_FOOTER, 「これであとは、{Meandor.TitleName}をメイジヘイブンへ連れて行って、盟約国に出会わせるのみだ」
STORY_EVENT@1013_1274@BODY_FOOTER@SUNDRENQUEST_NOT, 「まだこの領土でやり残したことがあるの。あなたにはここに残ってもらって、援護をしてもらいたいけど… 強制することはできないわ、{PlayerLeader.Title}」
STORY_EVENT@1013_1274@BODY_HEADER, あなたは不朽の宮廷の呪いを解き、それによって{GLOBAL.AuldwealdLoreConcept.Hyperlink}の重要な部分をある悲運から救うことができました。
STORY_EVENT@1013_1274@BODY_HEADER@SUNDRENQUEST_NOT, あなたはメンドールと永遠の宮廷に影響を及ぼしていた呪いを解きました。{Meandor.FirstName}を{GLOBAL.MagehavenLoreConcept.Hyperlink}へ連れて行こうとしていた時に、{Sundren.FirstName}があなたに接近してきました。
STORY_EVENT@1013_1274@BODY_LORE, アウルドウィルドの森が復活するためには時間がかかりますが、あなたはその復活を可能にしたのです。その中に囚われていた{GLOBAL.SoulsLoreConcept.Hyperlink}たちは{GLOBAL.TheWellLoreConcept.Hyperlink}とその先へ向かうことができるようになったのです。 {Sundren.TitleName}が厳格な様子で頷きます。
STORY_EVENT@1013_1274@BODY_LORE@SUNDRENQUEST_NOT, 「おめでとう、{PlayerLeader.TitleName}。あなたは{Meandor.FirstName}にかけられていた呪いを解き、死の呪いから永遠の宮廷を救うこととなったわね。でも… 呪いは解かれたはずなのに、私はまだ憑りつかれているという気分がしてならないの。まだ何かが… 私をここに留めようとしているのかもしれない」
STORY_EVENT@1013_1274@BUTTON_0, ゴディールでいるという事は素晴らしいことだ。
STORY_EVENT@1013_1274@BUTTON_0@SUNDRENQUEST_NOT, 彼女を残してメイジヘイブンへ戻り、勝利とするのだ！
STORY_EVENT@1013_1274@BUTTON_1, サンドレンと一緒に残り、声の根源を見つけるまで留まる。
STORY_EVENT@1013_1274@TITLE, 不朽の宮廷：勝利
STORY_EVENT@1013_1274@TITLE@SUNDRENQUEST_NOT, やり残した問題
STORY_EVENT@1013_1295@BODY_FOOTER, 「{Meandor.FirstName}は強力な呪文の影響を受けているようであり、その呪文に繋がりを持っている亡霊の居場所を突き止めた。だけど、私一人の力では完全な調査が不可能だ」
STORY_EVENT@1013_1295@BODY_HEADER, {Melenis.FirstName}が軽蔑しながら笑っている。「この領土の運命を変えたいと言うのなら、私の夫を相手にするべきね」
STORY_EVENT@1013_1295@BODY_LORE, 「私はここへ、彼を見つけるための旅に出た。再会することで、同盟関係を新たにできると思ってね。でも、彼は{GLOBAL.AstralSeaLoreConcept.Hyperlink}内に存在するすべての{GLOBAL.SoulsLoreConcept.Hyperlink}に哀れなほど取り憑かれてしまっていたのよ。彼の半透明なペットに私が近付こうとする度に、彼は私を「人間の裏切り者」だと呼んで、私を攻撃すると脅してくるわ。この私をね！彼を説得しようとしたけれど、彼はこちらに目もくれないのよ。ガッカリだわ」
STORY_EVENT@1013_1295@BUTTON_0, 「お前が言っていた源を訪ねてみよう」
STORY_EVENT@1013_1295@BUTTON_2, 「彼の苦痛を終わらせるためには、戦いで{Meandor.FirstName}を倒すことが最善の方法だろう！」
STORY_EVENT@1013_1295@BUTTON_3, 「この領土を苦しめているものがあるとすれば、それはお前だ！戦争を始めるぞ！」
STORY_EVENT@1013_1295@TITLE, 狂気のしがらみ
